INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	STRING	STRING	INT	INT	STRING	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	STRING	STRING
20055	元宝符文	2	4	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：变异蜥蜴【妖级BOSS】主要聚集在魔源峰谷1层	通缉：<l><g>10004</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10004:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20056	元宝符文	2	4	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：闪电剑魔【魔级BOSS】主要聚集在魔源峰谷2层	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20057	元宝符文	2	4	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：金刚僵尸【王级BOSS】主要聚集在绝情海岛1层	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_3
20058	元宝符文	2	5	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：变异蜥蜴【妖级BOSS】主要聚集在魔源峰谷1层	通缉：<l><g>10004</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10004:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20059	元宝符文	2	5	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：闪电剑魔【魔级BOSS】主要聚集在魔源峰谷2层	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20060	元宝符文	2	5	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：金刚僵尸【王级BOSS】主要聚集在绝情海岛1层	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_3
20061	元宝符文	2	6	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：变异蜥蜴【妖级BOSS】主要聚集在魔源峰谷1层	通缉：<l><g>10004</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10004:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20062	元宝符文	2	6	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：闪电剑魔【魔级BOSS】主要聚集在魔源峰谷2层	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20063	元宝符文	2	6	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	75000	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：金刚僵尸【王级BOSS】主要聚集在绝情海岛1层	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_3
20064	元宝符文	2	7	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：蚀天魔尊【帝级BOSS】主要聚集在绝情海岛3层	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_4
20065	元宝符文	2	7	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：巨刹傀儡【仙级BOSS】主要聚集在幽冥地宫1层	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_5
20066	元宝符文	2	7	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：北天狼啸【神级BOSS】主要聚集在幽冥地宫3层	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_6
20067	元宝符文	2	8	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：蚀天魔尊【帝级BOSS】主要聚集在绝情海岛3层	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_4
20068	元宝符文	2	8	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：巨刹傀儡【仙级BOSS】主要聚集在幽冥地宫1层	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_5
20069	元宝符文	2	8	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：北天狼啸【神级BOSS】主要聚集在幽冥地宫3层	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_6
20070	元宝符文	2	9	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：蚀天魔尊【帝级BOSS】主要聚集在绝情海岛3层	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_4
20071	元宝符文	2	9	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：巨刹傀儡【仙级BOSS】主要聚集在幽冥地宫1层	通缉：<l><g>10008</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10008:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_5
20072	元宝符文	2	9	0	0	0	0	0	300	399	0	1033	1033	0	-1	0	150000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：北天狼啸【神级BOSS】主要聚集在幽冥地宫3层	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_6
20073	元宝符文	2	1	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：亡魂法师主要出没在地下宫殿4层	通缉：<l><g>1022</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1022:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20074	元宝符文	2	1	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：地下骷髅主要出没在地下宫殿4层	通缉：<l><g>1023</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1023:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20075	元宝符文	2	1	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：变异蛇人主要出没在地下宫殿4层	通缉：<l><g>1024</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1024:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20076	元宝符文	2	2	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：地下盗贼主要出没在地下宫殿4层	通缉：<l><g>1025</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1025:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20077	元宝符文	2	2	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：地下剑客主要出没在地下宫殿4层	通缉：<l><g>1026</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1026:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20078	元宝符文	2	3	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：宫殿斧兵主要出没在地下宫殿4层	通缉：<l><g>1027</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1027:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20079	元宝符文	2	3	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：宫殿战士主要出没在地下宫殿4层	通缉：<l><g>1028</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1028:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20080	元宝符文	2	4	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：闪电剑魔【魔级BOSS】主要聚集在魔源峰谷2层	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20081	元宝符文	2	4	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：金刚僵尸【王级BOSS】主要聚集在绝情海岛1层	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_3
20082	元宝符文	2	4	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：蚀天魔尊【帝级BOSS】主要聚集在绝情海岛3层	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_4
20083	元宝符文	2	5	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：闪电剑魔【魔级BOSS】主要聚集在魔源峰谷2层	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20084	元宝符文	2	5	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：金刚僵尸【王级BOSS】主要聚集在绝情海岛1层	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_3
20085	元宝符文	2	5	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：蚀天魔尊【帝级BOSS】主要聚集在绝情海岛3层	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_4
20086	元宝符文	2	6	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：闪电剑魔【魔级BOSS】主要聚集在魔源峰谷2层	通缉：<l><g>10005</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10005:10:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	-1
20087	元宝符文	2	6	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：金刚僵尸【王级BOSS】主要聚集在绝情海岛1层	通缉：<l><g>10006</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10006:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_3
20088	元宝符文	2	6	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	82500	0	0	0	20000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：蚀天魔尊【帝级BOSS】主要聚集在绝情海岛3层	通缉：<l><g>10007</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10007:5:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	50	0	-1	1_4
20089	元宝符文	2	7	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：北天狼啸【神级BOSS】主要聚集在幽冥地宫3层	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_6
20090	元宝符文	2	7	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：血咒阴风神【鸿蒙BOSS】主要聚集在极寒之地1层	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:2:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_7
20091	元宝符文	2	7	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：血焰分魂神【盘古BOSS】主要聚集在极寒之地2层	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:2:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_8
20092	元宝符文	2	8	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：北天狼啸【神级BOSS】主要聚集在幽冥地宫3层	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_6
20093	元宝符文	2	8	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：血咒阴风神【鸿蒙BOSS】主要聚集在极寒之地1层	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:2:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_7
20094	元宝符文	2	8	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：血焰分魂神【盘古BOSS】主要聚集在极寒之地2层	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:2:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_8
20095	元宝符文	2	9	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：北天狼啸【神级BOSS】主要聚集在幽冥地宫3层	通缉：<l><g>10009</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10009:3:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_6
20096	元宝符文	2	9	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：血咒阴风神【鸿蒙BOSS】主要聚集在极寒之地1层	通缉：<l><g>10010</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10010:2:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_7
20097	元宝符文	2	9	0	0	0	0	0	400	499	0	1033	1033	0	-1	0	165000	0	0	0	40000	0	567:1:1:1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能领完成赏金任务的人都是英雄。\n小道消息：血焰分魂神【盘古BOSS】主要聚集在极寒之地2层	通缉：<l><g>10011</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	10011:2:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	1_8
20098	元宝符文	2	1	0	0	0	0	0	500	599	0	1033	1033	0	-1	0	90000	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：亡魂法师主要出没在地下宫殿5层	通缉：<l><g>1029</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1029:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
20099	元宝符文	2	1	0	0	0	0	0	500	599	0	1033	1033	0	-1	0	90000	0	0	0	1000	0	-1	-1	通缉各路凶残妖兽乃是我们圣妖人的本分，听说能完成赏金任务的人都是英雄。\n小道消息：地下骷髅主要出没在地下宫殿5层	通缉：<l><g>1030</g></l> <c/>	任务回复：<l><n>1033</n></l>	无对话	无对话	-1	-1	-1	0	0	36	1030:100:100	2	-1	0	0	-1	-1	-1	0	103	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	20	0	-1	-1
