INT	STRING	INT	INT	INT	STRING
100407	刷出白起副将4	100400	1	11	1:6:800305:18:39:100:100:120
100408	玩家说话	100400	10	16	0:1:白起，束手就擒吧！
100409	副将1移动	100400	30	12	4:2:15:31:14:39:14:39:-1
100410	副将1朝向	100400	50	19	4:07
100411	副将1说话	100400	60	16	4:2:元帅，让属下替您拿下这个狂徒！
100412	白起说话	100400	80	16	3:2:那就交给你们了，速战速决！
100413	移除图腾1	100400	100	15	1:02
100414	移除图腾2	100400	100	15	2:02
100415	移除白起	100400	100	15	3:02
100416	移除副将1	100400	100	15	4:02
100417	移除副将2	100400	100	15	5:02
100418	移除副将3	100400	100	15	6:02
100419	移除副将4	100400	100	15	7:02
100420	结束	100400	100	2	-1
100500	进入封印榜七	100500	0	1	1
100501	移动镜头	100500	1	33	20100:28:73:2000
100503	刷出萧何	100500	1	11	1:3:800601:27:79:100:100:120
100504	萧何说话	100500	10	16	3:2:我是怎么了？灵魂好像要裂开啦！！
100505	释放技能	100500	30	17	5011:3:2:0:27:79:1:3:2:0:0:0:0
100506	刷出萧何分身1	100500	50	11	1:4:800601:23:68:100:100:120
100507	刷出萧何分身2	100500	50	11	1:5:800601:32:69:100:100:120
100508	刷出萧何分身3	100500	50	11	1:6:800601:32:87:100:100:120
100509	玩家说话	100500	55	16	0:1:三个萧何?!
100510	移除萧何	100500	50	15	3:02
100511	移除萧何分身1	100500	70	15	4:02
100512	移除萧何分身2	100500	70	15	5:02
100513	移除萧何分身3	100500	70	15	6:02
100516	结束	100500	70	2	-1
200000	开始（新加电影-战斗）	200000	1	1	1
200001	添加百步	200000	2	11	1:101:1000001:14:29:100:100:120
200002	添加一枪	200000	2	11	1:102:1000002:11:29:100:100:120
200003	添加力大	200000	2	11	1:103:1000003:11:29:100:100:120
200004	百步朝向	200000	3	19	101:06:00
200005	一枪朝向	200000	3	19	102:06:00
200006	力大朝向	200000	3	19	103:06:00
200007	百步移动	200000	10	12	101:2:14:29:21:31:21:31:-1
200008	一枪移动	200000	10	12	102:2:10:37:21:43:21:43:-1
200009	力大移动	200000	10	12	103:2:12:30:19:36:19:36:-1
200010	主角移动	200000	10	32	20104:22:36:1000
200011	一枪讲话	200000	20	16	102:2:一枪致命：嘿嘿，吕布被我们耍的团团转哎...
200012	力大讲话	200000	50	16	103:2:力大无穷：下次让我见到他，定把他打趴下～！
200013	百步讲话	200000	80	16	101:2:百步穿云：我要射他一脸的箭～！
200014	添加吕布	200000	120	11	1:100:1000000:8:17:100:100:120
200015	吕布朝向	200000	121	19	100:06:00
200016	吕布移动	200000	122	12	100:2:8:17:15:34:15:34:-1
200017	百步转向	200000	125	19	101:06:00
200018	一枪转向	200000	125	19	102:06:00
200019	力大转向	200000	125	19	103:06:00
200020	主角转向	200000	125	32	20104:21:36:1000
200021	力大讲话	200000	140	16	103:2:力大无穷：我的妈呀～吕大爷追来了～！
200022	吕布讲话	200000	160	16	100:2:吕布：兔小子们，居然来我营地耍我～！
200023	主角讲话	200000	190	16	0:1:玩家：吕大哥，这是误会，我们只是路过～！
200024	吕布讲话	200000	220	16	100:2:吕布：误会～居然把我当逗逼青年嘛？
200025	吕布讲话	200000	250	16	100:2:吕布：受死吧～！
200026	吕布移动	200000	260	12	100:2:15:34:16:34:16:34:-1
200027	吕布攻击	200000	270	13	100
200028	力大讲话	200000	280	16	103:2:力大无穷：啊～！我～我～还没娶老婆呢～
200029	百步讲话	200000	300	16	101:2:百步穿云：啊～！我要死了....
200030	一枪讲话	200000	320	16	102:2:一枪致命：啊～！我昨天才偷了只鸡还没吃呢...
200031	百步死亡	200000	340	14	101
200032	一枪死亡	200000	340	14	102
200033	力大死亡	200000	340	14	103
200034	主角讲话	200000	340	16	0:1:玩家：靠，一招团灭～！>_<
200035	添加关羽	200000	360	11	1:111:1000011:8:16:100:100:120
200036	添加张飞	200000	360	11	1:112:1000012:23:13:100:100:180
200037	添加孙尚香	200000	360	11	1:113:1000013:30:36:100:100:200
200038	关羽移动（出场）	200000	361	12	111:2:8:17:13:34:13:34:-1
200039	张飞移动（出场）	200000	361	12	112:2:23:13:24:26:24:26:-1
200040	孙尚香移动	200000	361	12	113:2:30:36:19:40:19:40:-1
200041	百步复活-移除	200000	400	15	101:02:00
200042	一枪复活-移除	200000	410	15	102:02:00
200043	力大复活-移除	200000	420	15	103:02:00
200044	百步复活-添加	200000	410	11	1:121:1000001:21:31:100:100:240
200045	一枪复活-添加	200000	400	11	1:122:1000002:21:43:100:100:240
200046	力大复活-添加	200000	420	11	1:123:1000003:19:36:100:100:240
200047	百步讲话	200000	411	16	121:2:百步穿云：主公～咱重伤了...先闪了...
200048	百步移动	200000	415	12	121:2:21:31:24:27:24:27:-1
200049	一枪讲话	200000	420	16	122:2:一枪致命：主公...我把偷来的鸡去还了...先闪...
200050	一枪移动	200000	430	12	122:2:21:43:27:36:27:36:-1
200051	力大讲话	200000	430	16	123:2:力大无穷：我～我～我回家娶老婆去！
200052	力大移动	200000	440	12	123:2:26:33:35:31:35:31:-1
200053	百步移除	200000	450	15	121:02:00
200054	一枪移除	200000	500	15	122:02:00
200055	力大移除	200000	480	15	123:02:00
200056	关羽讲话	200000	460	16	111:2:关羽：将军，你的仆从不怎么样啊～居然都跑了！
200057	张飞讲话	200000	365	16	112:2:张飞：吕小子，看你张爷爷来生擒你～！
200058	孙尚香讲话	200000	380	16	113:2:孙尚香：这货中计了...今天一定能逮住他（^_^）。
200059	吕布讲话	200000	510	16	100:2:吕布：神马～！居然上当了！
200060	吕布讲话	200000	530	16	100:2:吕布：后会有期，下次定斩尔等！
200061	吕布移动	200000	530	12	100:2:15:37:2:8:2:8:-1
200062	关羽讲话	200000	540	16	111:2:关羽：三弟追～别让他跑了～！
200063	张飞讲话	200000	550	16	112:2:张飞：好的，二哥～！
200064	关羽移动	200000	550	12	111:2:13:34:8:17:8:17:-1
200065	张飞移动（退场）	200000	550	12	112:2:19:30:11:29:11:29:-1
200066	吕布移除	200000	560	15	100:02:00
200067	关羽移除	200000	565	15	111:02:00
200068	张飞移除	200000	590	15	112:02:00
200069	主角讲话	200000	490	16	0:1:玩家：靠，我要解雇他们～我要扣他们工资～
200070	主角讲话	200000	600	16	0:1:玩家：香香姐（^_^），刚那两位是谁？
200071	孙尚香讲话	200000	630	16	113:2:孙尚香：别乱想了，等你强大后，就可以招幕他们了～！
200073	孙尚香讲话	200000	660	16	113:2:孙尚香：我有事先走了，到时可以来找我哦！
200074	孙尚香移动	200000	680	12	113:2:20:41:38:30:38:30:-1
200076	镜头1	200000	5	33	20104:16:28:60
200077	镜头1	200000	40	33	20104:18:28:60
200078	结束	200000	740	2	100000
200079	百步移动	200000	425	12	121:2:24:27:23:13:23:13:-1
200080	一枪移动	200000	450	12	122:2:27:36:33:49:33:49:-1
200081	孙尚香移除	200000	750	15	113:02:00
200082	张飞移动（出场）	200000	380	12	112:2:24:26:20:30:20:30:-1
200083	张飞移动（退场）	200000	560	12	112:2:11:29:7:15:7:15:-1
200084	主角移动	200000	590	32	20104:22:41:1000
200085	主角移动	200000	595	32	20104:21:41:1000
200087	孙尚香朝向	200000	600	19	113:01:00
200088	吕布攻击	200000	270	17	1234:100:2:0:12:30:1:100:2:0:0:0:0
200089	吕布攻击	200000	280	18	100
201000	开始（获得坐骑）	201000	1	1	1
201001	小白马添加	201000	11	11	1:100:1000014:51:173:100:100:120
201002	小白马移动	201000	15	12	100:2:51:173:52:141:52:141:-1
201003	小白马讲话	201000	50	16	100:2:小白马：嘶～嘶～～
201004	主角移动	201000	60	32	20104:53:139:1000
201005	主角讲话	201000	70	16	0:1:玩家：好大好结实，我喜欢～（^-^）！
201007	结束	201000	120	2	-1
201008	移除小白马	201000	120	15	100:02:00
202000	开始（长板坡）	202000	0	1	0
202001	添加力大	202000	1	11	1:101:1000003:55:25:100:100:120
202002	添加开挂的小号1	202000	1	11	1:102:40301:53:20:100:100:120
202003	添加开挂的小号2	202000	1	11	1:103:40301:52:29:100:100:120
202004	添加开挂的小号3	202000	1	11	1:104:40301:55:32:100:100:120
202005	力大朝向	202000	2	19	101:07:00
202006	开挂的小号1朝向	202000	2	19	102:01:00
202007	开挂的小号2朝向	202000	2	19	103:02:00
202008	开挂的小号3朝向	202000	2	19	104:04:00
202009	力大讲话	202000	20	16	101:2:力大无穷：妹纸们～你们在这干嘛呀？
202010	开挂的小号1	202000	50	16	102:2:妹纸1：小胖子，请叫我姐～！
202011	开挂的小号2	202000	80	16	103:2:妹纸2：嘿嘿，老娘最喜欢调教这种面像凶恶的人了...（^-^）
202012	开挂的小号2	202000	110	16	104:2:妹纸3：...我是来打酱油的...
202013	力大讲话	202000	130	16	101:2:力大无穷：我的妈呀，好可怕，快闪......
202014	力大移动	202000	150	12	101:2:55:25:50:60:50:60:-1
202015	力大移除	202000	190	15	101:02:00
202016	开挂1移除	202000	190	15	102:02:00
202017	开挂2移除	202000	190	15	103:02:00
202018	开挂3移除	202000	190	15	104:02:00
202020	结束	202000	190	2	202000
203000	新手村-场景动画	203000	1	1	0
203001	添加魏兵	203000	2	11	1:201:1001002:9:35:100:100:60
203002	添加吴兵	203000	2	11	1:202:1001012:11:35:100:100:60
203003	魏兵朝向	203000	3	19	201:03:00
203004	吴兵朝向	203000	3	19	202:06:00
203005	魏兵攻击	203000	4	13	201
203006	魏兵讲话	203000	5	16	201:2:杀！！！
203007	魏兵站立	203000	11	18	201
203008	吴兵讲话	203000	7	16	202:2:杀！！！！！
203009	吴兵攻击	203000	7	13	202
203010	吴兵站立	203000	14	18	202
203013	循环	203000	15	3	203000
204000	新手村-场景摆放	204000	1	1	0
204001	添加魏兵	204000	2	11	1:51:1001001:15:45:100:100:60
204002	添加吴兵	204000	2	11	1:52:1001011:19:30:100:100:60
204003	魏兵死亡	204000	3	14	51
204004	吴兵死亡	204000	3	14	52
205000	新手村-场景动画	205000	1	1	0
205001	添加魏兵-首领	205000	1	11	1:101:1001031:34:76:100:100:120
205002	添加魏兵-弓1	205000	1	11	1:102:1001011:35:70:100:100:120
205003	添加魏兵-弓2	205000	1	11	1:103:1001011:33:70:100:100:120
205004	添加魏兵-弓3	205000	1	11	1:104:1001011:31:73:100:100:120
205011	添加吴兵-队长	205000	1	11	1:111:1001002:36:79:100:100:120
205012	添加吴兵-弓1	205000	1	11	1:112:1001001:38:77:100:100:120
205013	添加吴兵-弓2	205000	1	11	1:113:1001001:37:85:100:100:120
205021	魏兵首领朝向	205000	2	19	101:01:00
205022	魏兵弓1朝向	205000	2	19	102:01:00
205023	魏兵弓2朝向	205000	2	19	103:01:00
205024	魏兵弓3朝向	205000	2	19	104:01:00
205031	吴兵队长朝向	205000	2	19	111:05:00
205032	吴兵弓1朝向	205000	2	19	112:06:00
205033	吴兵弓2朝向	205000	2	19	113:05:00
205041	魏兵首领-攻击	205000	3	13	101
205042	魏兵弓1-攻击	205000	3	13	102
205043	魏兵弓2-攻击	205000	3	13	103
205044	魏兵弓3-攻击	205000	3	13	104
205051	吴兵队长-攻击	205000	6	13	111
205052	吴兵弓1-攻击	205000	6	13	112
205053	吴兵弓2-攻击	205000	6	13	113
205061	魏兵首领-技能	205000	5	17	1:101:2:0:26:33:1:111:2:0:0:0
205062	魏兵弓1-技能	205000	6	17	1142:102:2:0:26:33:1:111:2:0:0:0
205063	魏兵弓2-技能	205000	7	17	1142:103:2:0:26:33:1:111:2:0:0:0
205064	魏兵弓3-技能	205000	8	17	1142:104:2:0:26:33:1:111:2:0:0:0
205071	吴兵队长-技能	205000	8	17	1:111:2:0:25:30:1:101:2:0:0:0
205072	吴兵弓1-技能	205000	7	17	1142:112:2:0:25:30:1:101:2:0:0:0
205073	吴兵弓2-技能	205000	8	17	1142:113:2:0:25:30:1:101:2:0:0:0
205081	魏兵首领-站立	205000	10	18	101
205082	魏兵弓1-站立	205000	10	18	102
205083	魏兵弓2-站立	205000	10	18	103
205084	魏兵弓3-站立	205000	10	18	104
205091	吴兵队长-站立	205000	13	18	111
205092	吴兵弓1-站立	205000	13	18	112
205093	吴兵弓2-站立	205000	13	18	113
205101	吴兵队长-讲话	205000	2	16	111:2:阻止吴军的脚步！！杀！！
205102	吴兵弓1-讲话	205000	2	16	112:2:杀！！
205103	吴兵弓2-讲话	205000	2	16	113:2:杀！！
205900	循环	205000	15	3	205000
206000	新手村-场景动画	206000	5	1	0
206001	添加吴兵-首领	206000	10	11	1:1:1001031:25:30:100:100:120
206002	添加吴兵-弓1	206000	10	11	1:2:1001011:25:22:100:100:120
206003	添加吴兵-弓2	206000	10	11	1:3:1001011:22:29:100:100:120
206004	添加吴兵-弓3	206000	10	11	1:4:1001011:23:40:100:100:120
206011	添加魏兵-队长	206000	10	11	1:11:1001002:26:33:100:100:120
206012	添加魏兵-弓1	206000	10	11	1:12:1001001:29:30:100:100:120
206013	添加魏兵-弓2	206000	10	11	1:13:1001001:28:41:100:100:120
206021	吴兵首领朝向	206000	11	19	1:01
206022	吴兵弓1朝向	206000	11	19	2:01
206023	吴兵弓2朝向	206000	11	19	3:02
206024	吴兵弓3朝向	206000	11	19	4:03
206031	魏兵队长朝向	206000	11	19	11:05
206032	魏兵弓1朝向	206000	11	19	12:06
206033	魏兵弓2朝向	206000	11	19	13:05
206041	吴兵首领-攻击	206000	14	13	1
206042	吴兵弓1-攻击	206000	14	13	2
206043	吴兵弓2-攻击	206000	14	13	3
206044	吴兵弓3-攻击	206000	14	13	4
206051	魏兵队长-攻击	206000	17	13	11
206052	魏兵弓1-攻击	206000	17	13	12
206053	魏兵弓2-攻击	206000	17	13	13
206061	魏兵队长-死亡	206000	49	14	11
206062	吴兵首领-站立	206000	49	18	1
206063	吴兵首领-移动	206000	55	12	1:2:25:30:27:29:27:29:-1
206064	吴兵首领-讲话	206000	55	16	1:2:杀！！！
206065	吴兵首领-攻击	206000	65	13	1
206066	魏兵弓1-死亡	206000	73	14	12
206067	吴兵首领-站立	206000	73	18	1
206068	吴兵首领-移动	206000	85	12	1:2:27:29:28:34:28:34:-1
206069	吴兵首领-攻击	206000	95	13	1
206070	魏兵弓2-死亡	206000	102	14	13
206071	吴兵首领-站立	206000	102	18	1
206072	吴兵首领-讲话	206000	102	16	1:2:吴军随我前行～！杀死来犯者！
206073	吴兵弓1-讲话	206000	110	16	2:2:是！
206074	吴兵弓2-讲话	206000	110	16	3:2:是！
206075	吴兵弓3-讲话	206000	110	16	4:2:是！
206076	吴兵弓1-站立	206000	110	18	2
206077	吴兵弓2-站立	206000	110	18	3
206078	吴兵弓3-站立	206000	110	18	4
206081	吴兵首领-移动	206000	120	12	1:2:28:34:33:43:33:43:-1
206082	吴兵弓1-移动	206000	120	12	2:2:25:22:34:39:34:39:-1
206083	吴兵弓2-移动	206000	120	12	3:2:22:29:32:39:32:39:-1
206084	吴兵弓3-移动	206000	120	12	4:2:23:40:31:43:31:43:-1
206091	吴兵首领-移动	206000	145	12	1:2:33:43:34:76:34:76:-1
206092	吴兵弓1-移动	206000	160	12	2:2:34:39:35:70:35:70:-1
206093	吴兵弓2-移动	206000	160	12	3:2:32:39:33:70:33:70:-1
206094	吴兵弓3-移动	206000	160	12	4:2:31:43:31:73:31:73:-1
206101	吴兵首领-移除	206000	200	15	1:02
206102	吴兵弓1-移除	206000	200	15	2:02
206103	吴兵弓2-移除	206000	200	15	3:02
206104	吴兵弓3-移除	206000	200	15	4:02
206900	转电影205000	206000	200	3	205000
207000	新手村-场景战斗	207000	0	1	0
207001	添加吴兵-首领	207000	1	11	1:151:1001031:23:104:100:100:120
207011	添加魏兵-追兵1	207000	1	11	1:161:1001003:21:104:100:100:120
207012	添加魏兵-追兵2	207000	1	11	1:162:1001003:23:110:100:100:120
207021	吴兵首领-朝向	207000	4	19	151:07:00
207031	魏兵追兵1-朝向	207000	4	19	161:03:00
207032	魏兵追兵2-朝向	207000	4	19	162:04:00
207041	吴兵首领-攻击	207000	10	13	151
207051	魏兵追兵1-攻击	207000	10	13	161
207052	魏兵追兵2-攻击	207000	10	13	162
207061	吴兵首领-技能	207000	45	17	203:151:2:0:26:22:1:102:2:0:0:0
207062	吴兵首领-讲话	207000	40	16	151:2:尔等汉贼，胆敢犯我边境！！杀！！
207063	吴兵首领-讲话	207000	45	16	151:2:嘿，手下败将！！！
207064	吴兵首领-站立	207000	40	18	151
207065	吴兵首领-攻击	207000	45	13	151
207066	吴兵首领-站立	207000	52	18	151
207067	吴兵首领-特效	207000	45	17	203:161:2:0:21:104:1:161:2:0:0:0
207068	吴兵首领-特效	207000	45	17	203:162:2:0:23:110:1:162:2:0:0:0
207071	魏兵追兵1-死亡	207000	52	14	161
207072	魏兵追兵2-死亡	207000	52	14	162
207900	结束	207000	60	2	-1
208000	新手村-场景战斗	208000	1	1	0
208001	添加魏兵-队长	208000	10	11	1:301:1001002:26:128:100:100:180
208002	添加魏兵-弓1	208000	10	11	1:302:1001001:25:130:100:100:180
208003	添加魏兵-弓2	208000	10	11	1:303:1001001:25:133:100:100:180
208011	魏兵队长-移动	208000	15	12	301:2:26:128:33:132:33:132:-1
208012	魏兵弓1-移动	208000	15	12	302:2:25:130:33:132:33:132:-1
208013	魏兵弓2-移动	208000	15	12	303:2:25:133:33:132:33:132:-1
208014	魏兵队长-讲话	208000	50	16	301:2:妈呀，撤退～！吴国大军来了～！
208015	魏兵队长-移动	208000	28	12	301:2:33:132:38:138:38:138:-1
208016	魏兵弓1-移动	208000	38	12	302:2:33:132:38:138:38:138:-1
208017	魏兵弓2-移动	208000	38	12	303:2:33:132:38:138:38:138:-1
208018	魏兵队长-移动	208000	40	12	301:2:38:138:52:179:52:179:-1
208019	魏兵弓1-移动	208000	45	12	302:2:38:138:52:179:52:179:-1
208020	魏兵弓2-移动	208000	45	12	303:2:38:138:52:179:52:179:-1
208021	魏兵队长-移除	208000	80	15	301:02:00
208022	魏兵弓1-移除	208000	80	15	302:02:00
208023	魏兵弓2-移除	208000	80	15	303:02:00
208900	结束	208000	200	2	-1
300000	支线-孙尚香的困扰	300000	1	1	0
300001	添加-溜溜	300000	2	11	1:10:2000002:56:154:100:100:140
300002	溜溜-讲话	300000	3	16	10:2:请跟着我和溜溜......
300005	溜溜-移动	300000	4	12	10:2:56:154:62:173:62:173:-1
300006	溜溜-移动	300000	44	12	10:2:62:173:69:216:69:216:-1
300007	溜溜-移动	300000	84	12	10:2:70:212:56:250:56:250:-1
300008	溜溜-讲话	300000	100	16	10:2:就是这里了，我们到了～！
300009	溜溜-讲话	300000	120	16	10:2:味道是从那人身上传来的，肯定就是他了～！
400000	主线剧情（2200）	400000	1	1	0
400001	添加魏军队长	400000	2	11	1:1:50002:15:125:100:100:120
400002	魏军队长朝向	400000	3	19	1:07
400003	魏军队长讲话	400000	60	16	1:2:魏军队长：杀死他
400010	主线剧情（2200）	400010	1	1	0
400012	魏军队长移除	400010	2	15	1:02
400020	主线剧情（2201）	400020	1	1	0
400021	添加虎豹骑1	400020	20	11	1:11:3000006:48:63:100:100:120
400022	添加虎豹骑2	400020	20	11	1:12:3000006:48:57:100:100:120
400023	添加虎豹骑3	400020	20	11	1:13:3000006:48:52:100:100:120
400024	添加虎豹骑4	400020	20	11	1:14:3000006:48:47:100:100:120
400025	虎豹骑1移动	400020	21	12	11:2:48:63:51:63:51:63:-1
400026	虎豹骑2移动	400020	21	12	12:2:48:57:51:57:51:57:-1
400027	虎豹骑3移动	400020	21	12	13:2:48:52:51:52:51:52:-1
400028	虎豹骑4移动	400020	21	12	14:2:48:47:51:47:51:47:-1
400029	虎豹骑1移除	400020	50	15	11:02
400030	虎豹骑2移除	400020	50	15	12:02
400031	虎豹骑3移除	400020	50	15	13:02
400032	虎豹骑4移除	400020	50	15	14:02
400040	主线剧情（2201）	400040	1	1	0
400041	添加虎豹骑1	400040	1	11	1:21:3000006:56:65:100:100:120
400042	添加虎豹骑2	400040	1	11	1:22:3000006:57:55:100:100:120
400043	添加虎豹骑3	400040	1	11	1:23:3000006:60:55:100:100:120
400044	添加虎豹骑4	400040	1	11	1:24:3000006:63:64:100:100:120
400045	虎豹骑1朝向	400040	2	19	21:02
400046	虎豹骑2朝向	400040	2	19	22:01
400047	虎豹骑3朝向	400040	2	19	23:08
400048	虎豹骑4朝向	400040	2	19	24:07:00
400050	主线剧情（2201）	400050	1	1	0
400051	虎豹骑1移除	400050	10	15	21:02
400052	虎豹骑2移除	400050	10	15	22:02
400053	虎豹骑3移除	400050	10	15	23:02
400054	虎豹骑4移除	400050	10	15	24:02:00
400060	主线剧情（2201）	400060	1	1	0
400061	添加甘夫人	400060	1	11	1:1:3000004:59:65:100:100:120
400062	甘夫人朝向	400060	2	19	1:05
400070	主线剧情（2201）	400070	1	1	0
400071	甘夫人移除	400070	10	15	1:02
400075	主线剧情（2201）	400075	1	1	0
400076	添加虎豹骑1	400075	2	11	1:2:3000006:57:45:100:100:120
400077	虎豹骑1移动	400075	2	12	2:2:57:45:51:38:51:38:-1
400078	主线剧情（2201）	400078	1	1	0
400079	虎豹骑1移除	400078	10	15	2:02
400080	主线剧情（2201）	400080	1	1	0
400081	添加虎豹骑1	400080	2	11	1:31:3000006:30:87:100:100:120
400082	添加虎豹骑2	400080	2	11	1:32:3000006:31:91:100:100:120
400083	添加虎豹骑3	400080	2	11	1:33:3000006:33:94:100:100:120
400084	添加虎豹骑4	400080	2	11	1:34:3000006:49:34:100:100:120
400085	添加虎豹骑5	400080	2	11	1:35:3000006:50:39:100:100:120
400086	添加虎豹骑6	400080	2	11	1:36:3000006:51:43:100:100:120
400087	添加虎豹骑7	400080	2	11	1:37:3000006:52:47:100:100:120
400088	虎豹骑1移动	400080	3	12	31:2:30:87:37:73:37:73:-1
400089	虎豹骑2移动	400080	3	12	32:2:31:91:39:76:39:76:-1
400090	虎豹骑3移动	400080	3	12	33:2:33:94:40:79:40:79:-1
400091	虎豹骑4移动	400080	3	12	34:2:49:34:43:51:43:51:-1
400092	虎豹骑5移动	400080	3	12	35:2:50:39:45:54:45:54:-1
400093	虎豹骑6移动	400080	3	12	36:2:51:43:46:59:46:59:-1
400094	虎豹骑7移动	400080	3	12	37:2:52:47:48:62:48:62:-1
400095	虎豹骑1移除	400080	41	15	31:02:00
400096	虎豹骑2移除	400080	41	15	32:02:00
400097	虎豹骑3移除	400080	41	15	33:02:00
400098	虎豹骑4移除	400080	41	15	34:02:00
400099	虎豹骑5移除	400080	41	15	35:02:00
400100	虎豹骑6移除	400080	41	15	36:02:00
400101	虎豹骑7移除	400080	41	15	37:02:00
400110	主线剧情（2201）	400110	1	1	0
400111	添加樊夫人	400110	2	11	1:3:3000005:17:72:100:100:120
400112	樊夫人朝向	400110	3	19	3:01
400113	主线剧情（2201）	400113	1	1	0
400114	樊夫人聊天	400113	5	16	3:2:樊夫人：多谢子龙相救，但妾身脚已受伤。
400115	樊夫人聊天	400113	35	16	3:2:樊夫人：少主就拜托你了。
400116	樊夫人移除	400113	60	15	3:02
400117	结束	400113	60	2	-1
400120	主线剧情（2202）	400120	0	1	1
400121	添加魏兵1	400120	1	11	1:11:3000024:23:113:100:100:120
400122	添加魏兵2	400120	1	11	1:12:3000024:25:116:100:100:120
400123	添加魏兵3	400120	1	11	1:13:3000025:26:118:100:100:120
400124	添加魏兵4	400120	1	11	1:14:3000024:27:120:100:100:120
400125	添加魏兵5	400120	1	11	1:15:3000024:28:122:100:100:120
400126	添加张飞	400120	1	11	1:1:3000022:21:134:100:100:120
400127	魏兵1朝向	400120	2	19	11:07
400128	魏兵2朝向	400120	2	19	12:07
400129	魏兵3朝向	400120	2	19	13:07
400130	魏兵4朝向	400120	2	19	14:07
400131	魏兵5朝向	400120	2	19	15:07
400132	张飞朝向	400120	2	19	1:03
400133	张飞攻击	400120	20	13	1
400134	张飞技能	400120	20	17	1412:1:2:0:24:128:1:1:2:0:0:0
400135	张飞站立	400120	25	18	1
400136	魏兵1移动	400120	10	12	11:2:23:113:21:134:21:134:-1
400137	魏兵2移动	400120	10	12	12:2:25:116:21:134:21:134:-1
400138	魏兵3移动	400120	10	12	13:2:26:118:21:134:21:134:-1
400139	魏兵4移动	400120	10	12	14:2:27:120:21:134:21:134:-1
400140	魏兵5移动	400120	10	12	15:2:28:122:21:134:21:134:-1
400141	魏兵1死亡	400120	25	14	11
400142	魏兵2死亡	400120	25	14	12
400143	魏兵3死亡	400120	25	14	13
400144	魏兵4死亡	400120	25	14	14
400145	魏兵5死亡	400120	25	14	15
400146	魏兵1移除	400120	30	15	11:02
400147	魏兵2移除	400120	30	15	12:02
400148	魏兵3移除	400120	30	15	13:02
400149	魏兵4移除	400120	30	15	14:02
400150	魏兵5移除	400120	30	15	15:02
400151	张飞移除	400120	30	15	1:02
400160	主线剧情（2202）	400160	0	1	0
400161	添加魏兵1	400160	1	11	1:21:3000024:18:81:100:100:120
400162	添加魏兵2	400160	1	11	1:22:3000024:18:81:100:100:120
400163	添加魏兵3	400160	1	11	1:23:3000024:18:81:100:100:120
400164	添加魏兵4	400160	1	11	1:24:3000024:18:81:100:100:120
400165	添加魏兵5	400160	1	11	1:25:3000024:18:81:100:100:120
400166	添加魏兵6	400160	1	11	1:26:3000025:18:81:100:100:120
400167	添加魏兵1	400160	1	11	1:31:3000024:37:84:100:100:120
400168	添加魏兵2	400160	1	11	1:32:3000024:37:84:100:100:120
400169	添加魏兵3	400160	1	11	1:33:3000024:37:84:100:100:120
400170	添加魏兵4	400160	1	11	1:34:3000024:37:84:100:100:120
400171	添加魏兵5	400160	1	11	1:35:3000024:37:84:100:100:120
400172	添加魏兵6	400160	1	11	1:36:3000025:37:84:100:100:120
400173	添加魏兵1	400160	1	11	1:41:3000024:40:138:100:100:120
400174	添加魏兵2	400160	1	11	1:42:3000024:40:138:100:100:120
400175	添加魏兵3	400160	1	11	1:43:3000024:40:138:100:100:120
400176	添加魏兵4	400160	1	11	1:44:3000024:40:138:100:100:120
400177	添加魏兵5	400160	1	11	1:45:3000024:40:138:100:100:120
400178	添加魏兵6	400160	1	11	1:46:3000025:40:138:100:100:120
400179	魏兵1移动	400160	2	12	21:2:18:81:19:123:19:123:-1
400180	魏兵2移动	400160	2	12	22:2:18:81:21:119:21:119:-1
400181	魏兵3移动	400160	2	12	23:2:18:81:23:116:23:116:-1
400182	魏兵4移动	400160	2	12	24:2:18:81:18:117:18:117:-1
400183	魏兵5移动	400160	2	12	25:2:18:81:20:114:20:114:-1
400184	魏兵6移动	400160	2	12	26:2:18:81:21:111:21:111:-1
400185	魏兵1移动	400160	2	12	31:2:37:84:25:118:25:118:-1
400186	魏兵2移动	400160	2	12	32:2:37:84:26:120:26:120:-1
400187	魏兵3移动	400160	2	12	33:2:37:84:27:122:27:122:-1
400188	魏兵4移动	400160	2	12	34:2:37:84:27:111:27:111:-1
400189	魏兵5移动	400160	2	12	35:2:37:84:29:114:29:114:-1
400190	魏兵6移动	400160	2	12	36:2:37:84:30:117:30:117:-1
400191	魏兵1移动	400160	2	12	41:2:40:138:27:137:27:137:-1
400192	魏兵2移动	400160	2	12	42:2:40:138:29:132:29:132:-1
400193	魏兵3移动	400160	2	12	43:2:40:138:30:128:30:128:-1
400194	魏兵4移动	400160	2	12	44:2:40:138:32:129:32:129:-1
400195	魏兵5移动	400160	2	12	45:2:40:138:30:131:30:131:-1
400196	魏兵6移动	400160	2	12	46:2:40:138:30:137:30:137:-1
400197	魏兵1移除	400160	50	15	21:02
400198	魏兵2移除	400160	50	15	22:02
400199	魏兵3移除	400160	50	15	23:02
400200	魏兵4移除	400160	50	15	24:02:00
400201	魏兵5移除	400160	50	15	25:02:00
400202	魏兵6移除	400160	50	15	26:02:00
400203	魏兵1移除	400160	50	15	31:02:00
400204	魏兵2移除	400160	50	15	32:02:00
400205	魏兵3移除	400160	50	15	33:02:00
400206	魏兵4移除	400160	50	15	34:02:00
